longitudinal	transverse	vertical
2.479 	-4.574 	0.685 
2.494 	-4.556 	0.864 
2.334 	-4.639 	0.819 
2.185 	-4.703 	0.766 
2.047 	-4.602 	0.767 
1.680 	-4.628 	0.684 
1.302 	-4.729 	0.633 
0.986 	-4.731 	0.604 
0.625 	-4.741 	0.426 
0.192 	-4.851 	0.104 
-0.086 	-4.884 	-0.056 
-0.379 	-4.849 	-0.063 
-0.763 	-4.964 	-0.070 
-1.065 	-5.024 	-0.014 
-1.230 	-5.050 	0.175 
-1.513 	-5.202 	0.276 
-1.687 	-5.438 	0.359 
-1.694 	-5.585 	0.603 
-1.780 	-5.768 	0.855 
-1.975 	-6.095 	1.082 
-2.061 	-6.354 	1.410 
-2.167 	-6.546 	1.750 
-2.407 	-6.822 	2.096 
-2.534 	-7.030 	2.434 
-2.557 	-7.098 	2.666 
-2.699 	-7.266 	2.471 
-2.857 	-7.479 	2.165 
-2.850 	-7.648 	2.019 
-2.885 	-7.865 	1.936 
-3.027 	-8.133 	1.838 
-3.076 	-8.280 	1.811 
-3.217 	-8.343 	1.697 
-3.563 	-8.488 	1.514 
-3.922 	-8.618 	1.424 
-4.228 	-8.641 	1.433 
-4.725 	-8.734 	1.388 
-5.194 	-8.929 	1.408 
-5.470 	-8.991 	1.485 
-5.799 	-9.103 	1.415 
-6.099 	-9.329 	1.202 
-6.196 	-9.495 	1.102 
-6.220 	-9.557 	1.052 
-6.333 	-9.700 	0.923 
-6.361 	-9.776 	0.839 
-6.296 	-9.718 	0.747 
-6.460 	-9.737 	0.538 
-6.641 	-9.807 	0.486 
-6.750 	-9.768 	0.681 
-6.962 	-9.774 	0.897 
-7.281 	-9.905 	1.141 
-7.494 	-10.028 	1.481 
-7.683 	-10.096 	1.687 
-7.979 	-10.260 	1.596 
-8.168 	-10.346 	1.432 
-8.253 	-10.276 	1.285 
-8.466 	-10.258 	0.956 
-8.640 	-10.216 	0.600 
-8.639 	-10.047 	0.322 
-8.686 	-9.803 	-0.090 
-8.730 	-9.638 	-0.550 
-8.557 	-9.337 	-0.813 
-8.295 	-8.932 	-1.047 
-8.104 	-8.659 	-1.424 
-7.768 	-8.367 	-1.779 
-7.338 	-7.982 	-2.085 
-7.051 	-7.773 	-2.515 
-6.750 	-7.642 	-2.848 
-6.283 	-7.435 	-3.019 
-5.941 	-7.295 	-3.195 
-5.688 	-7.327 	-3.434 
-5.314 	-7.289 	-3.558 
-4.981 	-7.210 	-3.643 
-4.801 	-7.239 	-3.751 
-4.572 	-7.248 	-3.599 
-4.236 	-7.144 	-3.192 
-4.020 	-7.100 	-2.823 
-3.806 	-7.064 	-2.465 
-3.461 	-6.855 	-2.061 
-3.182 	-6.644 	-1.795 
-2.974 	-6.466 	-1.566 
-2.600 	-6.153 	-1.097 
-2.181 	-5.761 	-0.596 
-1.883 	-5.449 	-0.249 
-1.506 	-5.120 	0.078 
-1.039 	-4.691 	0.384 
-0.681 	-4.398 	0.613 
-0.316 	-4.147 	0.850 
0.176 	-3.793 	1.048 
0.513 	-3.495 	0.937 
0.706 	-3.405 	0.567 
0.987 	-3.351 	0.255 
1.227 	-3.303 	0.021 
1.283 	-3.472 	-0.194 
1.335 	-3.675 	-0.271 
1.405 	-3.815 	-0.224 
1.338 	-4.073 	-0.182 
1.290 	-4.349 	-0.036 
1.342 	-4.439 	0.305 
1.285 	-4.478 	0.657 
1.139 	-4.505 	0.898 
1.155 	-4.387 	1.188 
1.227 	-4.190 	1.359 
1.205 	-4.072 	1.249 
1.321 	-3.857 	1.104 
1.528 	-3.556 	0.933 
1.611 	-3.372 	0.577 
1.688 	-3.251 	0.271 
1.885 	-3.067 	0.094 
1.925 	-2.912 	-0.204 
1.861 	-2.905 	-0.632 
1.893 	-2.836 	-0.963 
1.946 	-2.673 	-1.242 
1.885 	-2.577 	-1.530 
1.881 	-2.397 	-1.617 
1.969 	-2.019 	-1.635 
1.955 	-1.653 	-1.884 
1.964 	-1.325 	-2.211 
2.132 	-0.862 	-2.431 
2.219 	-0.396 	-2.683 
2.220 	-0.024 	-2.940 
2.362 	0.413 	-3.002 
2.438 	0.848 	-2.900 
2.388 	1.125 	-2.769 
2.461 	1.396 	-2.505 
2.626 	1.776 	-2.226 
2.645 	1.981 	-2.102 
2.592 	2.085 	-2.013 
2.697 	2.261 	-1.914 
2.616 	2.322 	-1.811 
2.464 	2.219 	-1.655 
2.432 	2.132 	-1.290 
2.445 	1.987 	-0.855 
2.336 	1.686 	-0.491 
2.389 	1.404 	-0.136 
2.526 	1.190 	0.047 
2.570 	0.908 	-0.077 
2.658 	0.544 	-0.257 
2.842 	0.284 	-0.235 
2.972 	-0.034 	-0.213 
3.030 	-0.391 	-0.170 
3.181 	-0.617 	-0.008 
3.277 	-0.756 	0.025 
3.223 	-0.941 	-0.111 
3.220 	-1.067 	-0.124 
3.304 	-1.082 	0.063 
3.326 	-1.192 	0.268 
3.361 	-1.401 	0.526 
3.541 	-1.522 	0.812 
3.620 	-1.693 	0.898 
3.693 	-2.023 	0.851 
3.999 	-2.277 	0.896 
4.546 	-2.474 	0.927 
4.854 	-2.750 	0.855 
5.232 	-2.940 	0.838 
5.624 	-2.993 	0.847 
5.803 	-3.062 	0.764 
5.961 	-3.162 	0.790 
6.169 	-3.128 	0.980 
6.347 	-3.056 	1.259 
6.381 	-3.101 	1.451 
6.504 	-3.129 	1.722 
6.664 	-3.096 	1.957 
6.689 	-3.181 	1.989 
6.770 	-3.280 	1.991 
7.043 	-3.292 	2.073 
7.226 	-3.349 	2.155 
7.368 	-3.537 	2.212 
7.617 	-3.575 	2.360 
7.775 	-3.551 	2.333 
7.753 	-3.586 	2.044 
7.798 	-3.558 	1.861 
7.874 	-3.407 	1.735 
7.807 	-3.309 	1.460 
7.717 	-3.148 	1.227 
7.660 	-2.883 	1.157 
7.497 	-2.613 	1.182 
7.016 	-2.450 	1.329 
6.757 	-2.135 	1.601 
6.594 	-1.760 	1.731 
6.202 	-1.467 	1.604 
5.853 	-1.146 	1.439 
5.610 	-0.735 	1.334 
5.266 	-0.432 	1.164 
4.957 	-0.139 	1.139 
4.845 	0.266 	1.205 
4.684 	0.613 	1.103 
4.454 	0.848 	0.769 
4.370 	1.168 	0.451 
4.259 	1.521 	0.063 
4.052 	1.743 	-0.383 
3.931 	1.984 	-0.596 
3.888 	2.305 	-0.601 
3.747 	2.436 	-0.576 
3.673 	2.486 	-0.459 
3.742 	2.683 	-0.271 
3.734 	2.839 	-0.213 
3.739 	2.957 	-0.270 
3.875 	3.231 	-0.311 
3.995 	3.542 	-0.408 
4.037 	3.738 	-0.511 
4.177 	4.008 	-0.377 
4.327 	4.373 	-0.205 
4.343 	4.673 	-0.221 
4.368 	4.932 	-0.310 
4.482 	5.287 	-0.380 
4.465 	5.550 	-0.539 
4.427 	5.696 	-0.658 
4.474 	5.926 	-0.572 
4.461 	6.103 	-0.417 
4.308 	6.077 	-0.362 
4.258 	6.119 	-0.252 
4.280 	6.259 	-0.101 
4.100 	6.263 	-0.160 
3.938 	6.314 	-0.190 
3.867 	6.541 	-0.114 
3.688 	6.639 	-0.179 
3.479 	6.578 	-0.291 
3.377 	6.652 	-0.217 
3.315 	6.657 	-0.126 
3.125 	6.496 	-0.101 
3.063 	6.375 	0.154 
3.033 	6.274 	0.559 
2.804 	6.151 	0.872 
2.560 	6.022 	1.212 
2.403 	5.996 	1.572 
2.059 	5.949 	1.764 
1.686 	5.754 	1.878 
1.436 	5.648 	2.018 
1.083 	5.557 	2.113 
0.611 	5.335 	2.136 
0.265 	5.102 	2.274 
-0.030 	4.992 	2.410 
-0.496 	4.791 	2.291 
-0.919 	4.603 	2.100 
-1.247 	4.552 	1.993 
-1.703 	4.477 	1.791 
-2.237 	4.318 	1.576 
-2.601 	4.203 	1.487 
-2.982 	4.060 	1.367 
-3.423 	3.799 	1.162 
-3.697 	3.571 	1.033 
-3.862 	3.463 	0.838 
-4.106 	3.239 	0.418 
-4.239 	3.069 	-0.042 
-4.170 	3.079 	-0.351 
-4.161 	2.941 	-0.587 
-4.099 	2.747 	-0.677 
-3.903 	2.712 	-0.623 
-3.761 	2.701 	-0.652 
-3.753 	2.616 	-0.827 
-3.666 	2.607 	-0.840 
-3.501 	2.726 	-0.645 
-3.518 	2.754 	-0.400 
-3.539 	2.737 	-0.104 
-3.499 	2.809 	0.134 
-3.647 	2.784 	0.124 
-3.884 	2.604 	-0.124 
-3.997 	2.537 	-0.309 
-4.185 	2.467 	-0.547 
-4.542 	2.211 	-0.765 
-4.823 	1.974 	-0.717 
-5.085 	1.802 	-0.578 
-5.473 	1.520 	-0.597 
-5.796 	1.258 	-0.663 
-5.942 	1.120 	-0.627 
-6.152 	0.939 	-0.645 
-6.354 	0.640 	-0.617 
-6.340 	0.418 	-0.400 
-6.303 	0.184 	-0.165 
-6.317 	-0.180 	-0.025 
-6.148 	-0.481 	0.179 
-5.901 	-0.647 	0.387 
-5.799 	-0.875 	0.481 
-5.689 	-1.053 	0.493 
-5.600 	-1.054 	0.520 
-5.688 	-1.087 	0.412 
-5.890 	-1.227 	0.325 
-5.951 	-1.355 	0.496 
-6.092 	-1.474 	0.685 
-6.333 	-1.787 	0.770 
-6.397 	-2.089 	0.878 
-6.335 	-2.334 	0.881 
-6.393 	-2.720 	0.632 
-6.325 	-3.076 	0.346 
-6.163 	-3.313 	0.271 
-6.086 	-3.582 	0.279 
-5.983 	-3.930 	0.318 
-5.732 	-4.146 	0.287 
-5.550 	-4.284 	-0.032 
-5.437 	-4.517 	-0.544 
-5.235 	-4.654 	-0.933 
-4.942 	-4.584 	-1.124 
-4.815 	-4.545 	-1.298 
-4.632 	-4.491 	-1.397 
-4.380 	-4.286 	-1.407 
-4.292 	-4.170 	-1.468 
-4.273 	-4.122 	-1.479 
-4.179 	-3.973 	-1.275 
-4.183 	-3.807 	-1.008 
-4.374 	-3.829 	-0.771 
-4.534 	-3.828 	-0.494 
-4.693 	-3.738 	-0.332 
-4.977 	-3.770 	-0.449 
-5.152 	-3.793 	-0.553 
-5.206 	-3.673 	-0.584 
-5.328 	-3.565 	-0.705 
-5.407 	-3.490 	-0.779 
-5.342 	-3.280 	-0.614 
-5.296 	-3.000 	-0.517 
-5.354 	-2.776 	-0.455 
-5.253 	-2.442 	-0.259 
-5.101 	-1.978 	-0.048 
-5.075 	-1.583 	-0.034 
-4.974 	-1.200 	-0.049 
-4.718 	-0.751 	-0.122 
-4.524 	-0.427 	-0.382 
-4.313 	-0.265 	-0.604 
-3.903 	0.000 	-0.691 
-3.513 	0.308 	-0.806 
-3.225 	0.516 	-0.933 
-2.826 	0.795 	-0.834 
-2.404 	1.225 	-0.648 
-2.248 	1.570 	-0.632 
-2.090 	1.894 	-0.556 
-1.885 	2.281 	-0.486 
-1.860 	2.542 	-0.519 
-1.830 	2.594 	-0.487 
-1.643 	2.674 	-0.247 
-1.465 	2.601 	-0.024 
-1.399 	2.521 	0.014 
-1.182 	2.518 	0.108 
-0.939 	2.619 	0.170 
-0.864 	2.700 	0.080 
-0.712 	2.798 	0.129 
-0.446 	3.091 	0.289 
-0.320 	3.325 	0.281 
-0.231 	3.472 	0.095 
0.048 	3.727 	-0.040 
0.274 	3.959 	-0.149 
0.461 	4.059 	-0.266 
0.791 	4.346 	-0.158 
1.169 	4.696 	-0.006 
1.411 	4.910 	-0.038 
1.749 	5.126 	-0.063 
2.188 	5.458 	-0.012 
2.521 	5.712 	0.025 
2.829 	5.804 	0.162 
3.225 	5.956 	0.450 
3.506 	6.101 	0.597 
3.630 	6.092 	0.582 
3.880 	6.085 	0.597 
4.166 	6.098 	0.579 
4.254 	6.068 	0.326 
4.403 	6.041 	0.083 
4.613 	6.057 	0.095 
4.682 	6.039 	0.119 
4.669 	5.963 	0.177 
4.750 	5.992 	0.355 
4.719 	6.019 	0.490 
4.541 	5.927 	0.508 
4.488 	5.889 	0.604 
4.434 	5.875 	0.681 
4.200 	5.738 	0.560 
3.999 	5.569 	0.496 
3.937 	5.425 	0.582 
3.736 	5.276 	0.661 
3.497 	5.045 	0.696 
3.396 	4.913 	0.793 
3.258 	4.792 	0.761 
3.016 	4.567 	0.565 
2.943 	4.395 	0.500 
2.938 	4.293 	0.487 
2.749 	4.085 	0.309 
2.666 	3.882 	0.228 
2.636 	3.816 	0.276 
2.499 	3.706 	0.277 
2.408 	3.585 	0.265 
2.463 	3.598 	0.290 
2.466 	3.671 	0.158 
2.340 	3.679 	-0.068 
2.306 	3.734 	-0.164 
2.349 	3.865 	-0.209 
2.246 	3.862 	-0.333 
2.227 	3.767 	-0.414 
2.349 	3.782 	-0.479 
2.326 	3.707 	-0.597 
2.291 	3.562 	-0.687 
2.433 	3.533 	-0.542 
2.493 	3.522 	-0.377 
2.466 	3.419 	-0.336 
2.566 	3.405 	-0.286 
2.703 	3.479 	-0.257 
2.647 	3.452 	-0.315 
2.637 	3.446 	-0.196 
2.710 	3.567 	0.165 
2.584 	3.618 	0.482 
2.400 	3.580 	0.781 
2.278 	3.635 	1.094 
2.087 	3.686 	1.266 
1.748 	3.593 	1.274 
1.511 	3.476 	1.308 
1.264 	3.396 	1.287 
0.897 	3.106 	1.107 
0.627 	2.752 	0.963 
0.504 	2.481 	0.950 
0.303 	2.118 	0.816 
0.093 	1.717 	0.623 
0.000 	1.482 	0.513 
-0.141 	1.343 	0.395 
-0.361 	1.147 	0.232 
-0.463 	1.112 	0.201 
-0.565 	1.163 	0.165 
-0.821 	1.123 	0.024 
-1.008 	1.093 	0.030 
-1.110 	1.151 	0.232 
-1.332 	1.136 	0.320 
-1.580 	1.031 	0.303 
-1.684 	1.036 	0.322 
-1.856 	1.059 	0.234 
-2.167 	1.053 	0.023 
-2.340 	1.148 	-0.002 
-2.528 	1.352 	0.088 
-2.870 	1.445 	0.146 
-3.120 	1.503 	0.205 
-3.279 	1.688 	0.261 
-3.513 	1.773 	0.128 
-3.731 	1.760 	-0.055 
-3.783 	1.806 	-0.093 
-3.861 	1.771 	-0.200 
-3.977 	1.647 	-0.450 
-3.920 	1.501 	-0.601 
-3.773 	1.368 	-0.738 
-3.733 	1.056 	-0.864 
-3.554 	0.738 	-0.728 
-3.203 	0.529 	-0.335 
-2.963 	0.253 	-0.079 
-2.750 	-0.043 	0.006 
-2.481 	-0.158 	0.196 
-2.316 	-0.201 	0.283 
-2.306 	-0.302 	0.340 
-2.201 	-0.293 	0.511 
-2.101 	-0.223 	0.635 
-2.210 	-0.266 	0.641 
-2.258 	-0.399 	0.804 
-2.168 	-0.443 	1.105 
-2.189 	-0.553 	1.352 
-2.200 	-0.716 	1.558 
-2.053 	-0.765 	1.819 
-1.973 	-0.811 	1.906 
-2.005 	-0.935 	1.712 
-1.943 	-1.017 	1.522 
-1.848 	-1.013 	1.281 
-1.937 	-1.130 	0.956 
-1.954 	-1.270 	0.714 
-1.904 	-1.313 	0.541 
-1.993 	-1.406 	0.279 
-2.085 	-1.573 	0.059 
-2.065 	-1.616 	0.115 
-2.057 	-1.605 	0.288 
-2.150 	-1.657 	0.514 
-2.085 	-1.585 	0.878 
-1.989 	-1.439 	1.163 
-1.988 	-1.437 	1.282 
-1.898 	-1.435 	1.388 
-1.695 	-1.320 	1.635 
-1.615 	-1.314 	1.709 
-1.551 	-1.375 	1.679 
-1.374 	-1.377 	1.689 
-1.259 	-1.414 	1.624 
-1.256 	-1.631 	1.491 
-1.122 	-1.754 	1.556 
-0.975 	-1.840 	1.582 
-1.005 	-1.998 	1.329 
-0.964 	-2.157 	0.967 
-0.868 	-2.170 	0.644 
-0.854 	-2.257 	0.361 
-0.842 	-2.396 	0.232 
-0.657 	-2.363 	0.285 
-0.543 	-2.292 	0.294 
-0.530 	-2.346 	0.200 
-0.372 	-2.284 	0.178 
-0.231 	-2.080 	0.267 
-0.251 	-1.952 	0.354 
-0.220 	-1.781 	0.583 
-0.116 	-1.496 	0.869 
-0.217 	-1.338 	0.982 
-0.372 	-1.297 	1.014 
-0.395 	-1.128 	1.121 
-0.461 	-1.044 	1.185 
-0.645 	-1.099 	1.104 
-0.670 	-1.150 	1.086 
-0.623 	-1.206 	1.049 
-0.655 	-1.412 	0.793 
-0.657 	-1.619 	0.524 
-0.555 	-1.671 	0.291 
-0.553 	-1.795 	-0.119 
-0.530 	-1.995 	-0.573 
-0.379 	-2.051 	-0.840 
-0.390 	-2.146 	-1.122 
-0.577 	-2.297 	-1.499 
-0.714 	-2.336 	-1.830 
-0.915 	-2.316 	-2.173 
-1.287 	-2.412 	-2.558 
-1.629 	-2.476 	-2.727 
-1.853 	-2.342 	-2.643 
-2.194 	-2.263 	-2.665 
-2.518 	-2.242 	-2.709 
-2.676 	-2.164 	-2.559 
-2.847 	-2.112 	-2.405 
-3.086 	-2.233 	-2.284 
-3.192 	-2.280 	-2.107 
-3.278 	-2.264 	-1.957 
-3.438 	-2.407 	-1.933 
-3.456 	-2.513 	-1.855 
-3.338 	-2.438 	-1.688 
-3.282 	-2.308 	-1.627 
-3.171 	-2.186 	-1.525 
-2.871 	-1.865 	-1.360 
-2.606 	-1.521 	-1.385 
-2.436 	-1.277 	-1.697 
-2.121 	-0.968 	-1.987 
-1.797 	-0.648 	-2.255 
-1.607 	-0.516 	-2.524 
-1.327 	-0.451 	-2.680 
-0.973 	-0.305 	-2.689 
-0.746 	-0.313 	-2.755 
-0.536 	-0.373 	-2.863 
-0.207 	-0.335 	-2.850 
0.045 	-0.299 	-2.813 
0.227 	-0.391 	-2.779 
0.519 	-0.351 	-2.555 
0.817 	-0.231 	-2.291 
0.984 	-0.202 	-2.125 
1.201 	-0.105 	-1.894 
1.545 	0.122 	-1.612 
1.720 	0.288 	-1.618 
1.858 	0.436 	-1.713 
2.031 	0.617 	-1.590 
2.134 	0.767 	-1.398 
2.104 	0.726 	-1.278 
2.174 	0.736 	-1.159 
2.241 	0.764 	-1.153 
2.193 	0.590 	-1.291 
2.281 	0.456 	-1.339 
2.476 	0.367 	-1.189 
2.535 	0.219 	-1.162 
2.554 	-0.014 	-1.188 
2.719 	-0.124 	-1.141 
2.824 	-0.271 	-1.154 
2.835 	-0.507 	-1.240 
2.995 	-0.628 	-1.190 
3.109 	-0.655 	-1.103 
3.088 	-0.790 	-1.018 
3.160 	-0.846 	-0.825 
3.326 	-0.786 	-0.575 
3.369 	-0.767 	-0.531 
3.391 	-0.782 	-0.529 
3.550 	-0.646 	-0.404 
3.608 	-0.563 	-0.326 
3.588 	-0.623 	-0.356 
3.625 	-0.672 	-0.366 
3.601 	-0.661 	-0.530 
3.368 	-0.828 	-0.816 
3.226 	-0.942 	-0.979 
3.095 	-0.998 	-1.103 
2.835 	-1.070 	-1.385 
2.565 	-1.170 	-1.621 
2.432 	-1.150 	-1.666 
2.271 	-1.126 	-1.713 
2.053 	-1.188 	-1.763 
1.989 	-1.160 	-1.683 
2.021 	-1.056 	-1.574 
1.914 	-1.043 	-1.529 
1.936 	-1.010 	-1.407 
1.988 	-0.851 	-1.220 
1.899 	-0.800 	-1.189 
1.724 	-0.813 	-1.072 
1.655 	-0.747 	-0.769 
1.470 	-0.753 	-0.561 
1.165 	-0.915 	-0.453 
0.965 	-1.069 	-0.143 
0.801 	-1.186 	0.229 
0.522 	-1.423 	0.483 
0.342 	-1.612 	0.761 
0.267 	-1.673 	1.113 
0.109 	-1.761 	1.370 
-0.033 	-1.896 	1.661 
-0.048 	-1.826 	2.070 
-0.155 	-1.732 	2.376 
-0.415 	-1.723 	2.510 
-0.536 	-1.616 	2.732 
-0.663 	-1.405 	2.985 
-0.969 	-1.315 	3.069 
-1.145 	-1.172 	3.164 
-1.249 	-0.964 	3.271 
-1.501 	-0.875 	3.140 
-1.787 	-0.881 	3.061 
-1.966 	-0.840 	3.225 
-2.188 	-0.842 	3.358 
-2.509 	-0.956 	3.449 
-2.692 	-0.983 	3.396 
-2.857 	-0.914 	3.202 
-3.138 	-0.934 	2.817 
-3.282 	-0.893 	2.627 
-3.305 	-0.741 	2.689 
-3.390 	-0.635 	2.656 
-3.444 	-0.556 	2.551 
-3.345 	-0.328 	2.583 
-3.289 	-0.101 	2.535 
-3.334 	0.005 	2.450 
-3.237 	0.191 	2.528 
-3.176 	0.386 	2.725 
-3.221 	0.417 	2.895 
-3.174 	0.387 	3.163 
-3.031 	0.421 	3.480 
-2.972 	0.323 	3.615 
-2.910 	0.153 	3.641 
-2.720 	0.100 	3.673 
-2.605 	0.056 	3.522 
-2.572 	-0.052 	3.315 
-2.397 	-0.118 	3.268 
-2.207 	-0.141 	3.169 
-2.171 	-0.289 	3.108 
-2.016 	-0.405 	3.081 
-1.812 	-0.473 	3.021 
-1.755 	-0.602 	2.810 
-1.688 	-0.780 	2.550 
-1.495 	-0.826 	2.384 
-1.387 	-0.860 	2.073 
-1.363 	-0.980 	1.709 
-1.181 	-1.052 	1.616 
-0.963 	-1.096 	1.660 
-0.856 	-1.292 	1.735 
-0.606 	-1.502 	1.975 
-0.288 	-1.657 	2.237 
-0.083 	-1.888 	2.232 
0.080 	-2.147 	2.104 
0.354 	-2.234 	2.080 
0.530 	-2.319 	2.002 
0.645 	-2.523 	1.880 
0.885 	-2.626 	1.910 
1.113 	-2.729 	1.920 
1.225 	-2.929 	1.803 
1.435 	-3.091 	1.733 
1.702 	-3.137 	1.685 
1.854 	-3.265 	1.480 
2.004 	-3.438 	1.278 
2.255 	-3.500 	1.111 
2.422 	-3.589 	0.802 
2.456 	-3.790 	0.478 
2.628 	-3.940 	0.361 
2.828 	-4.027 	0.298 
2.885 	-4.231 	0.007 
3.009 	-4.344 	-0.275 
3.133 	-4.276 	-0.571 
3.111 	-4.256 	-1.070 
3.063 	-4.190 	-1.544 
3.120 	-3.925 	-1.854 
3.100 	-3.674 	-2.035 
3.017 	-3.534 	-2.026 
3.065 	-3.320 	-1.759 
3.061 	-3.064 	-1.614 
2.885 	-2.987 	-1.681 
2.789 	-2.915 	-1.685 
2.764 	-2.790 	-1.585 
2.590 	-2.771 	-1.604 
2.447 	-2.843 	-1.657 
2.444 	-2.852 	-1.637 
2.389 	-2.979 	-1.699 
2.295 	-3.225 	-1.812 
2.429 	-3.363 	-1.771 
2.545 	-3.390 	-1.617 
2.537 	-3.516 	-1.416 
2.645 	-3.540 	-1.114 
2.762 	-3.377 	-0.872 
2.721 	-3.310 	-0.990 
2.681 	-3.248 	-1.294 
2.744 	-3.090 	-1.468 
2.777 	-3.048 	-1.554 
2.773 	-3.147 	-1.473 
2.954 	-3.175 	-1.151 
3.117 	-3.170 	-0.889 
3.146 	-3.271 	-0.863 
3.264 	-3.235 	-0.869 
3.423 	-3.016 	-0.864 
3.416 	-2.862 	-0.909 
3.453 	-2.754 	-0.835 
3.583 	-2.552 	-0.606 
3.498 	-2.417 	-0.462 
3.448 	-2.394 	-0.358 
3.605 	-2.284 	-0.125 
3.776 	-2.176 	0.045 
3.809 	-2.147 	-0.025 
3.928 	-2.058 	-0.177 
4.125 	-1.903 	-0.295 
4.158 	-1.795 	-0.551 
4.176 	-1.726 	-0.790 
4.291 	-1.499 	-0.912 
4.314 	-1.298 	-1.080 
4.314 	-1.223 	-1.231 
4.487 	-1.045 	-1.280 
4.657 	-0.836 	-1.348 
4.701 	-0.756 	-1.583 
4.819 	-0.592 	-1.730 
5.001 	-0.314 	-1.710 
5.041 	-0.137 	-1.675 
5.149 	0.034 	-1.515 
5.392 	0.358 	-1.258 
5.535 	0.654 	-1.146 
5.526 	0.851 	-1.151 
5.627 	1.153 	-1.090 
5.752 	1.517 	-1.035 
5.676 	1.751 	-1.021 
5.615 	2.011 	-0.917 
5.632 	2.363 	-0.752 
5.545 	2.535 	-0.686 
5.515 	2.603 	-0.593 
5.568 	2.749 	-0.389 
5.549 	2.769 	-0.270 
5.456 	2.608 	-0.271 
5.490 	2.520 	-0.256 
5.504 	2.411 	-0.414 
5.376 	2.153 	-0.809 
5.414 	1.975 	-1.089 
5.497 	1.918 	-1.201 
5.406 	1.769 	-1.366 
5.363 	1.593 	-1.396 
5.418 	1.495 	-1.227 
5.363 	1.357 	-1.112 
5.220 	1.113 	-1.021 
5.164 	0.955 	-0.791 
5.048 	0.838 	-0.540 
4.783 	0.574 	-0.335 
4.586 	0.372 	-0.006 
4.443 	0.285 	0.329 
4.178 	0.123 	0.367 
3.954 	-0.037 	0.332 
3.886 	-0.072 	0.401 
3.755 	-0.128 	0.394 
3.604 	-0.253 	0.318 
3.533 	-0.251 	0.364 
3.424 	-0.234 	0.462 
3.249 	-0.309 	0.456 
3.201 	-0.342 	0.556 
3.224 	-0.269 	0.673 
3.110 	-0.263 	0.556 
3.040 	-0.250 	0.315 
3.054 	-0.126 	0.137 
3.004 	-0.036 	-0.044 
2.901 	-0.035 	-0.218 
2.965 	0.048 	-0.194 
2.974 	0.145 	-0.097 
2.846 	0.021 	-0.093 
2.872 	-0.047 	0.010 
2.934 	-0.042 	0.172 
2.849 	-0.118 	0.193 
2.811 	-0.183 	0.187 
2.857 	-0.062 	0.330 
2.842 	0.021 	0.411 
2.771 	0.059 	0.329 
2.829 	0.265 	0.336 
2.877 	0.522 	0.340 
2.849 	0.649 	0.295 
2.929 	0.832 	0.332 
3.026 	1.072 	0.347 
2.976 	1.157 	0.214 
2.896 	1.171 	0.141 
2.950 	1.295 	0.244 
2.830 	1.392 	0.273 
2.691 	1.399 	0.257 
2.680 	1.509 	0.354 
2.637 	1.666 	0.443 
2.475 	1.718 	0.452 
2.446 	1.860 	0.562 
2.399 	2.095 	0.629 
2.247 	2.198 	0.599 
2.160 	2.226 	0.603 
2.177 	2.368 	0.800 
2.078 	2.416 	0.819 
1.896 	2.334 	0.660 
1.859 	2.335 	0.529 
1.794 	2.334 	0.306 
1.637 	2.238 	-0.074 
1.574 	2.171 	-0.411 
1.529 	2.157 	-0.703 
1.343 	1.968 	-0.992 
1.171 	1.714 	-1.115 
1.100 	1.543 	-1.046 
0.914 	1.274 	-0.951 
0.687 	0.883 	-0.915 
0.581 	0.599 	-0.763 
0.478 	0.311 	-0.596 
0.240 	-0.076 	-0.612 
0.129 	-0.375 	-0.600 
0.022 	-0.554 	-0.520 
-0.194 	-0.809 	-0.473 
-0.363 	-1.026 	-0.385 
-0.428 	-1.131 	-0.221 
-0.623 	-1.258 	-0.191 
-0.869 	-1.438 	-0.243 
-0.958 	-1.438 	-0.143 
-1.101 	-1.349 	-0.053 
-1.321 	-1.330 	-0.094 
-1.411 	-1.200 	-0.101 
-1.429 	-1.010 	-0.176 
-1.563 	-0.942 	-0.472 
-1.660 	-0.919 	-0.752 
-1.641 	-0.859 	-0.816 
-1.689 	-0.899 	-0.803 
-1.794 	-1.088 	-0.779 
-1.790 	-1.164 	-0.642 
-1.877 	-1.287 	-0.549 
-2.119 	-1.540 	-0.504 
-2.269 	-1.737 	-0.297 
-2.376 	-1.820 	-0.063 
-2.658 	-1.986 	-0.003 
-2.871 	-2.150 	0.095 
-2.942 	-2.153 	0.353 
-3.119 	-2.130 	0.556 
-3.270 	-2.110 	0.759 
-3.245 	-1.883 	0.994 
-3.222 	-1.520 	1.086 
-3.320 	-1.181 	0.946 
-3.248 	-0.672 	0.825 
-3.165 	-0.056 	0.768 
-3.213 	0.468 	0.620 
-3.228 	0.954 	0.537 
-3.113 	1.544 	0.484 
-3.052 	2.035 	0.283 
-2.967 	2.365 	0.012 
-2.708 	2.741 	-0.084 
-2.521 	3.096 	-0.154 
-2.463 	3.282 	-0.235 
-2.277 	3.484 	-0.257 
-2.075 	3.754 	-0.328 
-2.023 	3.885 	-0.661 
-1.887 	3.965 	-0.838 
-1.631 	4.151 	-0.783 
-1.432 	4.285 	-0.609 
-1.243 	4.356 	-0.447 
-0.932 	4.523 	-0.145 
-0.647 	4.720 	0.066 
-0.504 	4.780 	0.185 
